key	category	model	audio_material	hit_points	gun_type	onscreen_name	ignition_threshold	radar_icon	visible_in_public_ted	fortwall_penetration_chance	collision_3d	destruct_thresholds	joiner	auxiliary	burn_rate	height_map_mesh	ground_type	can_burn	audio_count_as_urban	ability_radius	shares_reload_between_emitters	togleable_icon_path	audio_construction_type_switch	audio_faction_switch	tower_group	destructible
chd_factory_structure_02	generic	chd_factory_structure_02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_factory_structure_03	generic	chd_factory_structure_03	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_factory_structure_block_01	generic	chd_factory_structure_block_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_factory_structure_block_02	generic	chd_factory_structure_block_02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_factory_structure_block_03	generic	chd_factory_structure_block_03	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_factory_structure_block_04	generic	chd_factory_structure_block_04	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_factory_structure_block_05	generic	chd_factory_structure_block_05	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_factory_structure_block_06	generic	chd_factory_structure_block_06	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_factory_structure_block_06b	generic	chd_factory_structure_block_06b	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_factory_structure_block_07	generic	chd_factory_structure_block_07	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_factory_structure_block_08	generic	chd_factory_structure_block_08	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_factory_wall_01	generic	chd_factory_wall_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_factory_wall_02	generic	chd_factory_wall_02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_factory_wall_divider_01	generic	chd_factory_wall_divider_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_factory_wall_divider_02	generic	chd_factory_wall_divider_02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_forge_01a	generic	chd_forge_01a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_gear_01a	generic	chd_gear_01a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_gear_01b	generic	chd_gear_01b	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_gear_driver_01b	generic	chd_gear_driver_01b	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_gear_driver_02a	generic	chd_gear_driver_02a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_gear_driver_02b	generic	chd_gear_driver_02b	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_generator_01a	generic	chd_generator_01a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_girder_16m_01a	generic	chd_girder_16m_01a	rock	15		key_building_chd_pumps	100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_girder_90_01a	generic	chd_girder_90_01a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_gravelbed_8m_01	generic	chd_gravelbed_8m_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_ladder_01	generic	chd_ladder_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_metal_plinth_01	generic	chd_metal_plinth_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_mine_entrance_01	generic	chd_mine_entrance_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_minecart_01a	generic	chd_minecart_01a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_minecart_01b	generic	chd_minecart_01b	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_minecart_02a	generic	chd_minecart_02a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_minecart_03a	generic	chd_minecart_03a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_minecart_slope_up_01_anim	generic	chd_minecart_slope_up_01_anim	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_minetrack_2m_01	generic	chd_minetrack_2m_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_minetrack_4m_01	generic	chd_minetrack_4m_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_minetrack_4m_02	generic	chd_minetrack_4m_02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_minetrack_4m_22	generic	chd_minetrack_4m_22	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_minetrack_4m_45	generic	chd_minetrack_4m_45	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_minetrack_4m_90	generic	chd_minetrack_4m_90	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_minetrack_8m_01	generic	chd_minetrack_8m_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_minetrack_8m_02	generic	chd_minetrack_8m_02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_minetrack_8m_90	generic	chd_minetrack_8m_90	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_minetrack_8m_broken	generic	chd_minetrack_8m_broken	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_minetrack_slopedown	generic	chd_minetrack_slopedown	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_minetrack_slopeup	generic	chd_minetrack_slopeup	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_minetrack_stonesupport_01_4m	generic	chd_minetrack_stonesupport_01_4m	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_minetrack_stonesupport_01_8m	generic	chd_minetrack_stonesupport_01_8m	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_minetrack_truss_01	generic	chd_minetrack_truss_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_minetrack_yjunc_01a	generic	chd_minetrack_yjunc_01a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_minetrack_yjunc_01b	generic	chd_minetrack_yjunc_01b	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_pipe_01_10m_a	generic	chd_pipe_01_10m_a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_pipe_01_10m_b	generic	chd_pipe_01_10m_b	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_pipe_01_20m_a	generic	chd_pipe_01_20m_a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_pipe_01_20m_b	generic	chd_pipe_01_20m_b	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_pipe_01_20m_c	generic	chd_pipe_01_20m_c	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_pipe_01_30_a	generic	chd_pipe_01_30_a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_pipe_01_5m_a	generic	chd_pipe_01_5m_a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_pipe_01_60_a	generic	chd_pipe_01_60_a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_pipe_01_90_a	generic	chd_pipe_01_90_a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_pipe_01_tjunc_a	generic	chd_pipe_01_tjunc_a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_pipe_01_xjunc_a	generic	chd_pipe_01_xjunc_a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_pipe_02_10m_a	generic	chd_pipe_02_10m_a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_pipe_02_10m_b	generic	chd_pipe_02_10m_b	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_pipe_02_20m_a	generic	chd_pipe_02_20m_a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_pipe_02_20m_b	generic	chd_pipe_02_20m_b	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_pipe_02_30_a	generic	chd_pipe_02_30_a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_pipe_02_5m_a	generic	chd_pipe_02_5m_a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_pipe_02_60_a	generic	chd_pipe_02_60_a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_pipe_02_90_a	generic	chd_pipe_02_90_a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_pipe_02_endcap_01	generic	chd_pipe_02_endcap_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_pipe_02_tjunc_a	generic	chd_pipe_02_tjunc_a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_pipe_02_xjunc_a	generic	chd_pipe_02_xjunc_a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_pipe_02_yjunc_a	generic	chd_pipe_02_yjunc_a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_pipe_03_10m_a	generic	chd_pipe_03_10m_a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_pipe_03_20m_a	generic	chd_pipe_03_20m_a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_pipe_03_30_a	generic	chd_pipe_03_30_a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_pipe_03_60_a	generic	chd_pipe_03_60_a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_pipe_03_90_a	generic	chd_pipe_03_90_a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_pipe_03_tjunc_a	generic	chd_pipe_03_tjunc_a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_pipe_support_01a	generic	chd_pipe_support_01a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_pipe_valve_01a	generic	chd_pipe_valve_01a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_pipe_valve_01b	generic	chd_pipe_valve_01b	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_scaffold_01a	generic	chd_scaffold_01a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_scaffold_01b	generic	chd_scaffold_01b	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_scaffold_01c	generic	chd_scaffold_01c	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_silo_large_01a	generic	chd_silo_large_01a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_silo_large_02a	generic	chd_silo_large_02a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_silo_small_01a	generic	chd_silo_small_01a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_statue_bull_01	generic	chd_statue_bull_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chd_statue_bull_02	generic	chd_statue_bull_02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
